,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,Classification
10,9.325873406851316e-18,2.099378902711006e-05,1.611593284002872e-05,4.3483904417320844e-05,2.0571262614812688e-05,5.38141267192323e-05,4.2885442567785235e-05,0.00014613703983391372,7.538602860252623e-05,1.3456673888964069e-05,0.00010750355929607394,7.74586211060574e-05,8.939560409748741e-05,9.077939046909557e-05,5.953462775715123e-05,0.0001099445179358073,6.405544848210079e-05,3.347455775243816e-05,0.00015512494000363995,0.00012201418057657007,2.122971614754826e-05,1.0566076722192362e-05,5.9383930613917e-05,7.681852657833528e-05,4.984097166266092e-05,7.324648387465452e-05,2.334096113075066e-05,5.0121539737794094e-05,0.00018975340296180265,0.000181680900153726,7.992023234873257e-05,0.00010362477044213054,4.844367112969389e-05,0.00017309250849168828,9.293672014239971e-05,0.00010916558153336807,0.00017256009155318684,5.357158964676267e-05,7.68143446004606e-05,8.335873304832455e-05,0.00010321457916541928,5.260678647155398e-05,9.306700362421117e-05,3.396036121320512e-05,9.088623155819911e-05,0.00011986662233412101,0.00011137070880022961,3.2588440991503514e-05,5.628854133564219e-05,0.00011557839516642576,3.321999999999914e-05,1
11,1.5543122344752194e-18,5.829944093315071e-05,7.645075274815835e-05,7.932814794783134e-05,0.00012265991512389903,2.2943854275250244e-05,6.225565134527878e-05,3.646737161039465e-05,3.3647249279809575e-05,0.00010597811770591859,7.325174359371489e-05,2.5068821869739912e-05,8.512757704280004e-05,8.772723438120246e-05,5.377550938886989e-06,7.731883407437803e-05,1.4740497642644652e-05,4.472460419099141e-05,4.6420019810167e-05,7.542467309394717e-05,5.5144036336036386e-05,3.520663840748518e-05,8.47248090457796e-05,6.25707996482116e-05,7.714315643219584e-05,4.4446437427537e-05,0.0001372668562527287,3.361412138930454e-05,4.1159317230651345e-05,4.6715858868331946e-05,6.615419684706868e-05,4.456301675518972e-05,4.540918513899748e-05,7.224715353215373e-05,1.3286126856129033e-05,0.000134168038787927,5.811013749886168e-05,2.479106650164098e-05,0.00010000321775600181,8.305663216967266e-05,4.137268128330477e-05,6.709218381738947e-05,4.862530892902646e-05,2.5478166881445138e-05,9.71229694035246e-05,3.4999200221952545e-05,2.4888591690823446e-05,2.3014560939743643e-05,5.639027712000921e-05,0.00010554249663051362,8.760000000000768e-06,1
12,1.820765760385257e-17,3.4851535731016693e-05,8.345875656802955e-05,0.00010110558661604377,0.00011070140690787446,6.923839790251644e-05,4.811468598922065e-05,0.00011447433476926472,9.32757275210346e-05,8.889183980482026e-05,8.093198818581218e-05,0.0001039115549943808,1.9148888966766383e-05,0.00012324732891072813,3.279548814733883e-05,1.3944520200288978e-05,2.7460081748460396e-05,5.703751606246949e-05,5.160461877792995e-05,3.303504529922278e-05,3.190879230367038e-05,3.705256716900741e-05,8.50951160326874e-05,7.198460650186594e-05,4.685840768818444e-05,6.749691696662923e-05,8.700672530442755e-05,3.6420996661696505e-05,0.00010572728396025193,8.749204693263425e-05,3.446967985274819e-06,1.7986243941353598e-05,5.482773296238745e-05,8.420510500672898e-05,6.322411100364013e-05,3.6626430404194786e-05,0.00020089799784935237,0.0001437351387009451,7.179513559665363e-05,2.3246380978204935e-06,5.5290173392035024e-05,6.820197523670755e-05,8.884070877131614e-05,8.23366011733078e-05,2.1499274232552914e-05,4.0645558282834534e-05,1.644689815407623e-05,5.906702905517349e-05,2.256893987012507e-05,9.772897709639224e-05,4.957999999999841e-05,1
13,6.439293542825909e-18,2.740847510088186e-05,7.356351137805603e-05,4.363861821536327e-05,0.00029097280187937623,2.4068638496148037e-05,2.058358013322158e-05,0.00012635188273799503,0.00013345521076610966,8.153266051364322e-05,4.473859874272395e-05,7.76513662600961e-05,6.930458393767545e-05,3.824165505584649e-05,0.00020104181299795737,1.4935156429350318e-05,0.00010896279459793552,2.505045999098874e-05,0.00016916088256599851,7.888292773178332e-05,9.042121573018302e-05,0.00014247626019061352,0.0001982812866688794,6.582661608377982e-05,0.00015165520573792994,0.0002792125994649957,0.00010163101060466065,0.00015191799064238692,7.302176877073174e-05,0.00023479128305772213,0.0001358746462094293,7.20212476158314e-05,8.03631602749139e-05,0.00015949503898338692,4.559098436381341e-05,8.51012663494282e-05,4.5934100939366536e-05,4.191779494922429e-05,0.0001600409900176371,6.75667099670282e-05,0.00013080870783657874,0.00016566592783989273,0.00013598140203138843,0.0001309877368720414,0.00012596775751753223,9.904360155555902e-05,0.00014327833492722074,6.686319773810809e-05,4.221594592303301e-05,5.1468356718479864e-05,9.809999999999652e-06,1
14,1.2656542480726785e-17,0.00011677517480358599,7.490591788369494e-05,0.00011179183465417245,9.243707170561884e-05,8.170508887289714e-05,0.00012511765662972656,2.3495656525037207e-05,0.00010589169217787622,0.00013525439514731286,3.4214815356197775e-05,8.346998742765515e-05,0.00011758776881342189,0.00011565183589443015,0.0001393311916643791,6.89075184641725e-05,5.453373563165172e-05,0.0001425034108908576,0.00013857207427337573,4.321601856566293e-05,0.00011377388994052059,2.437655375778099e-05,8.968132950462793e-05,1.8026326234166858e-05,0.00013575897951338033,8.800935007145409e-05,0.00016903854885861304,0.00013393799113173472,0.00011727713067420827,0.00019048656540314473,4.444666365590529e-05,5.233551400631006e-05,0.00018538715503074363,0.00011717156267177429,1.235944150280578e-05,1.3378896476310478e-05,0.0001253921529629651,9.855645005732601e-05,0.00011795127444623363,7.199661707956921e-05,0.00010689429202629183,2.2913420668520955e-05,0.00021384457297001066,9.216714607276936e-05,4.417330003157213e-05,5.6036026629816784e-05,6.475205045420716e-05,2.526359014866284e-05,5.566887368435927e-05,3.543432343975126e-05,1.124999999999976e-05,1
15,1.532107773982716e-17,3.1740137398564705e-05,5.484636410175968e-05,4.0911646435036077e-05,1.6991366195017513e-05,7.22754229801848e-05,0.0002007723265042803,7.255410726085429e-05,8.903898347702261e-05,7.99232794845971e-05,6.187084400142629e-05,6.986331076954426e-05,4.9873999440270536e-05,4.35295554271965e-05,0.00012911214667346178,4.048279817507076e-05,4.9820667151265683e-05,6.393820132633995e-05,8.829168403712695e-05,0.0001149412390627504,0.00010212348782394712,7.969662283668581e-05,4.012846295348149e-05,5.92052889545777e-05,2.1796036742243043e-05,0.00013310585561875172,0.00011950648741175003,3.077740503570034e-05,4.9008731997206483e-05,7.25481659074185e-05,5.41261800107053e-05,5.146862778755827e-05,4.6866390430841786e-05,0.00012470643792393294,4.45429527864798e-05,6.0636021913978675e-05,3.7463435954192936e-05,2.815495370416088e-05,7.21823482440569e-05,8.497320490926814e-05,7.521929230371814e-05,0.00012524762441320974,8.421163847478798e-05,9.591415664881118e-05,6.705479046939386e-05,6.540857230821805e-05,1.7793726367951797e-05,2.243376184570301e-05,3.809607802113698e-05,0.00010444006694450041,0.00012086000000000152,1
16,1.3988810110276973e-17,1.728983658255295e-05,4.918305087187149e-05,3.459408614944137e-05,2.866772236840742e-05,6.594602217452478e-05,3.84878461542265e-05,4.4689071948719e-05,3.621071443112875e-05,6.774025949183057e-05,0.00012690736936986477,9.38654021432162e-05,6.135832564522388e-05,0.00011135621009219556,2.025353762735477e-05,5.9291674980900225e-05,4.250544603599888e-05,3.218334348463305e-05,6.107508271218514e-05,0.00013593907419918086,4.883146427981643e-05,6.291706137111965e-05,5.020785776587895e-05,2.3772533021382066e-05,6.085391324026741e-06,2.188676540743294e-05,6.456637442900738e-05,5.740233963007117e-05,1.810449865295861e-05,3.071934112483048e-05,6.234409274037643e-05,0.000180940415371054,1.2289554980582498e-05,3.296659413324996e-05,5.580800640174752e-05,7.425854059622822e-05,6.173448071116987e-05,7.499769404813217e-05,5.8928981287871844e-05,4.610460364139574e-05,2.4811763264408816e-05,8.980105154987535e-05,7.433614904186578e-05,8.91963377265891e-06,3.2105844067245465e-05,2.0861677445374255e-05,3.337327574178461e-05,0.00010508934879008114,0.00010619807641045223,4.021979449377472e-05,8.827000000000029e-05,1
17,1.2878587085651818e-17,4.826863936177164e-05,3.216757668380318e-05,7.23051930220287e-05,4.9226963910832865e-05,3.0805440211023274e-05,4.88758827404082e-05,9.156738096245696e-05,5.023758992757016e-05,6.893429961045662e-05,8.48404017084797e-05,0.00011141886449396845,2.960235144429928e-05,4.734497596079524e-05,4.833496791019954e-05,0.00011260460198251857,5.2034969403338015e-05,5.475302868840036e-06,5.978361324715801e-05,6.336949655322753e-05,1.5222216257699164e-05,4.535375761959141e-05,0.00010714331363800858,2.2073091634611466e-05,3.7872094646040265e-05,8.782289280136432e-05,9.169888994378136e-05,8.124951325725552e-05,0.00010735384249144866,4.82933399328049e-05,4.1618878384018814e-05,2.1195795951713634e-05,7.214571689713624e-05,5.7254986499404556e-05,3.6418912521412324e-05,6.127521219917347e-05,4.9328395902642164e-05,5.533114366735484e-05,4.882037667424345e-05,2.5193906780116795e-05,4.710223064997994e-05,0.00010491677519074209,4.722552096232115e-05,4.133591863593885e-05,3.3340857218134674e-05,9.146351641889754e-05,0.00010170830983059964,4.2597474785467844e-05,9.420868543306187e-05,2.0257351010043178e-05,2.1699999999995612e-06,1
18,3.3306690738754695e-18,4.958104653598089e-05,2.037880337447999e-05,3.698953569637953e-05,4.243154997834933e-05,9.91429399972322e-05,4.418540907096628e-05,0.00012422047763945888,5.268300605996976e-05,7.353635722133046e-05,7.27998222144079e-05,8.607641850686596e-05,1.2869986850148887e-05,9.51936643434385e-05,6.443131304887832e-05,2.2488163488514338e-05,0.00010688717310637364,0.00010451286708371951,7.28617249562889e-05,8.220671884421978e-05,1.9114051930458086e-05,7.013137244887403e-05,0.00011990105341059838,3.0140738766348392e-05,3.0199426921211165e-05,4.35076659911795e-05,2.292486030481926e-05,2.7439860392876573e-05,8.544751713426186e-05,5.971208976844248e-05,5.8285348806974564e-05,3.0922423825058856e-05,6.237172272302526e-05,9.693553677877836e-05,5.336601012253384e-05,6.684625848234798e-05,4.729190534144029e-05,4.674036444214234e-05,9.00863700459366e-05,3.936551818079449e-05,3.932573227289923e-05,9.344156060649206e-05,3.916530927879453e-05,5.963793164544646e-05,2.3652357101059328e-05,9.81317923943617e-05,4.2563329864157343e-05,2.5118494149494204e-05,2.320831595027334e-05,2.4534166184702127e-05,4.7599999999998535e-05,1
19,7.105427357601002e-18,4.4126393444943174e-05,8.41013599204623e-05,2.7372022488663792e-05,6.125892750718336e-05,6.725954845432101e-05,4.665100280577661e-05,4.346714676487214e-05,8.175615482781684e-05,6.455144815732231e-05,8.805920206421011e-05,2.822680502893045e-05,3.512951676411315e-05,3.0394899207772608e-05,0.00013112223788856996,7.417399344583585e-05,5.466963788647968e-05,3.541320887776161e-05,2.4435551402204643e-05,2.5391987684151504e-05,0.00010726036397948955,6.715401697599247e-05,8.214456367496782e-05,4.248368265109816e-05,3.577281637842594e-05,7.367258648915264e-06,8.95857112583512e-05,3.5511221289340414e-05,0.00010559658458081801,2.8449905379958676e-05,4.134056399971484e-05,4.69653231270634e-05,0.00010008971193260191,5.83406324022496e-05,5.9201567250510864e-05,3.306155034524198e-05,9.899082146058911e-05,0.00018254348780000554,2.163931179886992e-05,0.00010069062279935872,9.74020411438453e-05,4.621627826568742e-05,4.044010144664007e-05,6.609214223415148e-05,7.979113777452154e-06,6.73881645898372e-05,3.967094739771424e-05,2.5666268701844488e-05,4.421396501191947e-05,3.525163829139245e-05,5.737000000000103e-05,1
20,5.107025913275721e-18,7.382246591551029e-05,1.87064250208668e-05,6.28455489657361e-06,1.2193102335145876e-05,2.9118711951731373e-05,2.4903261276056358e-05,8.35150949116003e-05,3.7533353250418495e-05,7.367655093775953e-05,3.219351369452326e-05,6.508871212463579e-05,0.00010601605331336475,4.5101657259101176e-05,9.503959820343492e-05,4.057252463818541e-05,6.983162764791197e-05,3.486397219962494e-05,7.970067497655989e-05,0.00011585279424943971,6.135323544081335e-05,3.992333820241049e-05,1.7604200072852213e-05,8.73717349357933e-05,7.285744954292644e-05,0.00017391765436550655,4.1437384704888046e-05,6.133204461366198e-05,3.429344516874591e-05,9.069433747894978e-05,3.185351434301357e-05,8.897274450323285e-05,5.374614839590575e-05,0.00011530890858767072,9.090102078888333e-05,8.169200505664404e-05,8.478081524606534e-05,7.3727042286765e-05,3.9932705950924816e-05,5.886978721481877e-05,3.901399750017892e-05,5.01933222707234e-05,0.00010476037625317191,6.907287892028046e-05,9.066778311608626e-05,5.662577300647494e-05,4.375294496659163e-05,5.20675847375929e-05,1.3628794419003383e-05,3.4520411767099436e-05,1.6090000000000827e-05,1
21,3.574918139293004e-17,6.558216688793213e-05,0.00011458731579130986,3.0204239902403475e-05,0.00011350104850776699,5.773745205812881e-05,4.9004716260193924e-05,6.251630135914159e-05,7.906839501765312e-05,1.3077053347224272e-05,0.00012693079441787115,1.60358787046487e-05,8.318512992835677e-05,2.7345029228910236e-05,6.71993725283525e-05,7.638343960629691e-05,5.804320824813326e-05,8.32305311089894e-05,4.4691091856453524e-05,0.00011246713588737799,5.3245452309050405e-05,3.998555195549154e-05,5.4403338521426955e-05,0.00010228824160625813,5.8466055324156225e-05,8.25531889147834e-05,4.3227136851471505e-05,4.9999644020832527e-05,9.977106619526814e-05,2.3881601265167765e-05,5.534791078665947e-05,6.75164839095682e-05,0.00013842723009028723,5.028371969629223e-05,1.789715547231506e-05,9.012987052534738e-06,3.836050016197209e-05,2.2357645934842827e-05,3.627748718546751e-05,3.744803526089677e-05,5.3449181550371575e-05,7.125964176605194e-05,4.293674418172192e-05,1.837316734158825e-05,4.641623232332984e-05,4.0595958519751885e-05,1.911578223361056e-05,4.612445967183897e-05,6.054241183574732e-05,2.3794488076605864e-05,7.047999999999877e-05,1
22,1.998401444325282e-18,9.134096023796396e-05,0.00011379479968612043,4.120540448281627e-05,1.328338036532601e-05,0.00010291599054075178,7.577052653759041e-05,4.611218114732396e-05,6.812727747565096e-05,5.824865721672108e-05,7.45589771883706e-05,5.013215991448442e-05,5.114728367079145e-05,2.237531832839184e-05,3.903985474674544e-05,8.412375368448507e-05,3.409658380562556e-05,1.7247355071728059e-06,5.7435833169846396e-05,2.273877353962134e-05,0.0001431348661043206,6.787404686063966e-05,3.4284188084776695e-05,1.447248599465411e-05,6.095421794327641e-05,3.667304868701398e-05,6.663841175245573e-05,3.187358952087558e-05,6.259094980880942e-05,6.492854185043445e-05,8.862855589833372e-05,9.453860660417882e-06,6.900690136392834e-05,5.819521747850725e-05,6.53437209090235e-05,0.00011770252802816953,6.329779030595062e-05,7.006857244997714e-05,5.336704660209188e-05,0.00010329483818568345,0.00011115107784137043,5.3813660837566805e-05,3.092082750589192e-05,4.9090902772755164e-05,8.154921616030259e-05,3.538561646807475e-05,1.1219808804662203e-05,1.6797000121828866e-05,9.617560076671745e-05,6.942335197440042e-05,2.2249999999998992e-05,1
23,1.7319479184152445e-17,0.00015100991152779925,2.9708561309417523e-05,5.292186568258667e-05,5.772424801276682e-05,4.346835623889971e-05,2.4872045328318642e-05,1.9712722685296904e-05,3.993901156590686e-05,4.646808773470883e-05,7.102535820076514e-05,3.6941227517968865e-05,4.3925921937029435e-05,0.00013888113269841878,3.486316594235077e-05,5.018720536567827e-05,3.186121612307356e-05,8.815196849003211e-05,8.318360814905722e-05,3.671407999990142e-05,5.1548289503586246e-05,6.0299517025401584e-05,5.0801984120360585e-05,4.748932947346389e-05,1.9524412790847072e-05,6.233027193908435e-05,5.774103438938719e-05,8.922691626588265e-05,6.774697124337976e-05,1.7151393154270108e-05,3.370937988828859e-05,1.9342832593136256e-05,5.4701358146076676e-05,2.906944124071398e-05,6.508816351497575e-05,5.617195016925185e-05,8.301378157733531e-05,0.00012124461244195612,3.540543693314916e-05,6.880394089792774e-05,3.9209751966245846e-05,5.394755516498876e-05,1.441935561787104e-05,6.683949975287317e-05,7.12660829498948e-05,8.82387366050449e-05,5.7571740362394596e-05,4.3766316342912675e-05,5.912455441138672e-05,3.993836216030491e-05,9.447999999999946e-05,1
