,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,Classification
200,5.551115123125783e-18,4.51967469216597e-05,0.000124132643493626,3.694681560711965e-05,7.936327412745372e-05,9.7402217570727e-05,1.4275081597833836e-05,5.62339375330124e-05,0.00012212153315213905,3.833479730180749e-05,3.5109010346362675e-05,7.045793828836513e-05,8.158444259731189e-05,9.02094408434604e-06,3.354191706523158e-05,0.00014428868362813916,0.00011728618042090385,7.48142629518367e-05,0.0001150438750996227,0.00014084684405366938,3.840705337108974e-05,7.399636538410043e-05,2.5514636493456e-05,0.00010231695528075162,9.068059950496557e-05,5.9439795591842946e-05,3.445611895023426e-05,0.0001269367689205394,0.00015368971151625156,8.071678646118129e-05,0.0001690911357596811,0.00013615445067407926,8.380487509100449e-05,0.00022157111446440177,5.032885446497646e-05,0.00021664664371382814,2.1544764501911124e-05,0.0001818992690801692,6.476706164023821e-05,4.9788631854924554e-05,0.000116511040040635,2.9937909262718037e-05,9.27692244689962e-05,4.6145595141070695e-05,7.565519598044192e-05,3.1863800098172086e-05,9.718144259044074e-05,5.7790586007823884e-05,5.639273242957647e-05,0.00010852241634670423,1.7630000000001144e-05,1
201,4.662936703425658e-18,0.00010236441232490568,3.8431889120459805e-05,0.00015882001072225254,8.046262108069787e-05,7.316938030583292e-05,8.409649684808904e-05,0.00012222329198439784,0.00012237599288289502,2.906627896136211e-05,0.00014879493209236274,4.7839920558264444e-05,6.820900129864501e-05,0.00011872068524333717,0.0001283574458472299,4.711107235484573e-05,0.00011801090358809386,0.00010464877519642084,7.894117272588022e-05,0.00010008806637478708,5.5430918402122536e-05,0.0002143574227842773,9.994406300987429e-05,7.005887385508657e-05,1.56842708568676e-05,7.005151033346857e-05,5.0238573886248773e-05,5.7672525242735e-05,0.00010938934203013428,2.3473733273553284e-05,0.00017116930269072553,0.00018135042435164794,4.766702413292639e-05,5.411382094863763e-05,0.0002684372871092313,0.00016210462757165932,1.610990656770273e-05,0.0001192449787829786,9.409341337660113e-05,3.4820358574547274e-05,0.00013209383969397474,8.359364646359657e-05,0.00013218702700704973,5.0734547834288275e-05,0.0001115781268763775,8.728530670789351e-05,5.5693417594164276e-05,4.1098728553170645e-05,7.040152393425367e-05,5.5038409902780186e-05,9.544999999999937e-05,1
202,3.7747582837255325e-18,7.754994682044541e-05,0.0001846012239728597,0.0001070873145345149,0.0001546322338687363,0.00010501741746723911,7.178606891924773e-05,8.559423341807571e-05,5.0524294151709236e-05,8.907360489820911e-05,4.775954967891949e-05,8.023586169950265e-05,1.3745813183092193e-05,0.00010898623788386157,0.00011230574674364376,8.883651892438641e-05,0.00011093650348905692,5.6994656342373256e-05,0.0001173887208844104,3.7773921982803064e-05,0.00010182505142877118,6.615232304118286e-05,7.432971947417434e-05,0.00013368866409316162,6.562563382143049e-05,5.0782804176217367e-05,9.077689414566903e-05,0.00012920779355515767,7.988384419697049e-05,0.00014174557707195763,0.00012364371441552047,0.00018355224810061521,0.0001326010520673941,2.0710558322502997e-05,0.00012262002349844157,6.339692904212208e-05,3.1146163059009894e-05,2.575963828022225e-05,2.6403644757446385e-05,8.615083640583882e-05,2.439312201273384e-05,0.0001267066975853508,3.464416980473775e-05,7.44734487568251e-05,7.312100445846241e-05,5.869945589131931e-05,8.837007155014833e-05,0.0001502101200159835,0.00012761879214657633,0.00010417991906087177,3.4599999999997966e-06,1
203,7.549516567451065e-18,2.9358719350754876e-05,1.0391595460659214e-05,0.00010048304530822379,0.0001197044246516842,5.557655213041423e-05,9.304516544734681e-05,6.444701313013564e-05,7.776026222522079e-05,6.750263112086151e-05,3.579025989811618e-05,4.604401623091783e-05,0.00012013690766384857,7.911462296076196e-05,0.0001092405516795994,0.00015796299545693427,0.00016161201216695215,0.00010201223905401494,8.557252835074995e-05,2.4391341469612962e-05,9.073543273208257e-05,5.837764509608729e-05,0.0001265484668250177,0.00010327852564385785,0.00012183038280544753,8.662548470282873e-05,0.00010761222013331832,7.511830708628887e-05,0.00010264889995349002,0.00025656555834943987,3.689880887542805e-05,8.987954279889394e-05,0.00016757451064451827,7.020988231117238e-05,0.00017819123135171547,7.681917672068568e-05,3.523878626137185e-05,0.00010517174984649749,4.1928849636826514e-05,5.237924170826297e-05,3.7454239371819225e-05,0.0001161996718969019,0.00010111420549341111,5.7489245909314895e-05,8.910243936104314e-05,7.408788974943301e-05,4.120231059295725e-05,4.8574700937407616e-05,2.770701294968846e-05,0.00010816256059243024,3.757999999999928e-05,1
204,4.440892098500626e-18,3.561930060708755e-05,7.609761586793833e-05,9.161050953434148e-05,8.01999382695041e-05,5.161359760286872e-05,7.695347350645881e-05,5.622210436724126e-05,5.3596690708092785e-05,4.929602194360257e-05,8.031220350429729e-05,0.00012732935689646475,3.284852639618994e-05,8.835557835154332e-05,6.388721941907061e-05,4.7766664331398747e-05,4.615674788606113e-05,3.4213257781907066e-05,8.611832561721795e-05,0.00011049522580629909,0.00010132914493226499,4.805108110492089e-05,2.76518384506184e-05,0.00014446876291026778,5.846156064071189e-05,0.00013285532356665242,5.4434716654824705e-05,6.096242526065828e-05,8.156196774285609e-05,2.193631775664073e-05,0.0001246490191228333,6.15188992703876e-05,0.00011096263886626574,0.00014910748764717673,6.862558524184637e-05,5.404158479238924e-05,8.731938289950036e-05,5.5130434140659405e-05,5.696437509552087e-05,2.9722833311276154e-05,0.00011867821024643129,4.85966043372262e-05,3.1898565365364264e-05,9.454437260574558e-05,4.6169133917129e-06,8.137244886488097e-05,6.390213582600432e-05,5.5488459080636646e-05,3.1100662161345656e-05,8.138333879813803e-05,6.00000000000005e-05,1
205,5.329070518200752e-18,8.728311470712513e-06,5.545715017838087e-05,9.664482461437614e-05,5.90689630842426e-05,3.870761504273226e-05,0.00011539828444401105,5.458548960747542e-05,4.627581332977628e-05,4.6039320420625014e-05,6.035139915073429e-05,0.00011407093850021667,0.00021444765031851314,8.365804617840571e-05,0.00011855340523819641,7.027199203330958e-05,6.501526033675817e-05,9.528437993568706e-05,0.00014066018781678906,4.600455980969252e-05,6.077887310409201e-05,3.8938841719009e-05,8.212498527196868e-05,0.00015023116639162936,0.0001713981715445051,8.00711683441673e-05,0.00014567721403445643,6.702774151706319e-05,8.347785963841191e-05,3.720405577002876e-05,0.00012028832578662185,0.00017063142755940062,6.417419204742787e-05,2.086646143446431e-05,0.000105754442503431,4.708225278548014e-05,7.252583182977241e-05,0.00020564896653263667,0.00012595725651114482,9.488891949573701e-05,8.982177956485111e-05,6.795086609718629e-05,3.796134251801265e-05,0.00019112727387937022,0.00014292802306470679,6.507159246567147e-05,3.6882124582077256e-05,4.551503870036894e-05,2.4980245268930655e-05,5.7136295705283925e-05,4.5999999999857274e-07,1
206,2.4202861936828413e-17,3.0846264552590706e-05,5.816889774913322e-05,2.2511602813067253e-05,3.430469934189601e-05,9.448240793892787e-05,8.5936625327951e-05,9.820575279847944e-05,5.3969637711892744e-05,8.186945200672073e-05,5.983927959231152e-05,7.42811777696529e-05,9.356335615598429e-05,5.557867112150959e-05,5.226444909360831e-05,2.7334590592556098e-05,6.333252076978936e-05,0.00018025673881445374,4.614569477733107e-05,3.058143990776874e-05,8.57722985638921e-05,5.4003854610695726e-05,4.053348327177973e-05,0.00015089257166623854,2.1321377704322867e-05,3.994361025245525e-05,1.2463724973911294e-05,5.2750243510452215e-05,5.199199663194067e-05,0.00019097020527673744,8.028266262321575e-05,6.265951523455803e-05,9.802306863045572e-05,8.27819601852744e-05,0.0001287388037389401,6.029941647866281e-05,0.00020707339234682834,5.3721697608942485e-05,0.0001743716711585448,7.1496018794279785e-06,0.00012930649751294988,0.00011193359155807079,5.092841935232456e-05,6.007344090389684e-05,3.6220221359557524e-05,5.999240884922409e-05,8.128835452573198e-05,3.250672581982068e-05,8.23423245239414e-05,0.00010444111939306486,3.147999999999951e-05,1
207,3.552713678800501e-18,8.718409734637242e-05,1.0413042086910276e-05,3.4950333424037955e-05,5.119630527712627e-05,5.11075146255009e-05,5.684955965285234e-05,0.00010237769596721071,8.267065708597513e-05,6.613983877664718e-05,3.4314100097998375e-05,1.4448566083009421e-05,3.15795582230454e-05,4.619056441899058e-05,6.063502518798397e-05,0.00011780662806538665,0.00018316468462510334,8.747024998229332e-05,8.688127399635818e-05,6.488374595368266e-05,3.324492592166892e-05,5.229297748515316e-05,9.989176590631825e-05,6.020938202318466e-05,7.133501365837656e-05,7.267290623058971e-05,0.0001481353772584635,8.660772071969369e-05,0.00010157481671103927,8.35919313166652e-05,0.0001270561314319963,0.0001044447313631318,0.00010230629315131688,0.00012085725404247126,0.00013255229311408785,8.9116249096707e-05,0.00015342166209198372,0.0001274868559561476,0.00011326942331792027,5.1425552894015554e-05,7.159597684550918e-05,0.0001175457493177683,0.00013058904922977615,0.00012609393669130511,2.551405038879995e-05,5.15043365125833e-05,6.155360454345167e-05,3.906509409958703e-05,4.376460605756476e-05,0.00010764503360917018,5.3249999999998475e-05,1
208,2.4202861936828413e-17,6.351420672763873e-05,7.59022683821929e-05,3.0374765729605182e-05,6.767171552668044e-05,2.8558889509245226e-05,2.2684777013454038e-05,9.219190671822519e-05,2.401770398029365e-05,4.997909153762942e-05,4.880554263250249e-05,0.0001954777696165106,1.952474433531844e-05,3.951026521599907e-05,7.198082235149023e-05,0.0001863370227684352,3.1165369445333345e-05,4.5380496571787076e-05,0.0001348001055004849,0.00018557339848637795,0.00013754662034365625,0.00010068788267963034,0.00012245964743936213,5.5989691599644004e-05,4.436892395661947e-05,9.984141926074577e-05,0.00011317890402995858,0.00016975923830108065,9.622812778892403e-05,7.371480820112006e-05,3.172390752015051e-05,4.6987644337399506e-05,8.682634844943356e-05,9.934248086318325e-05,7.010375330709098e-05,0.00013796004444415128,4.861478376197025e-05,8.164284382920684e-05,4.8126234639420056e-05,0.00011867379215558618,2.0217926007334207e-05,5.487777074076811e-05,0.00012590459226811707,7.0264461247342e-05,0.00012294628741167597,0.0001383637196405255,5.789616745556286e-05,5.716613736836843e-05,6.375139100237087e-05,4.779518692460124e-05,0.0001727800000000006,1
209,2.3980817331903384e-17,1.7223868026570267e-05,2.3083705291424505e-05,3.480889767545111e-05,1.6748847512674298e-05,4.665802701500246e-05,4.623467000552639e-05,0.00014084862704721328,7.74447631870677e-05,1.6945618831418036e-05,0.00010479221952661947,7.759808331134336e-05,8.721123566397877e-05,8.939707943177379e-05,6.137239551236244e-05,0.00010969912630601771,6.298098158605159e-05,3.444016642131876e-05,0.0001526504790697529,0.00012691944037882723,2.3163661902970447e-05,1.4635633119253894e-05,4.9903219730247526e-05,8.236629024880653e-05,3.782178476553389e-05,8.14160008843472e-05,2.28436445624303e-05,3.545752341526582e-05,0.00020898324562250025,0.0002024028205656691,5.808119512100899e-05,0.00012681734945338768,7.460511640818079e-05,0.00014610806971574063,0.00012049768282011307,0.00014039770056755883,0.00015214359954949388,4.42559389905546e-05,4.210237127651483e-05,5.132037279457944e-05,0.00011536239624437828,7.527719520942148e-05,0.00010367443681731684,7.139547941433858e-05,6.363279718754589e-05,0.00010459069594426408,7.418109685423694e-05,7.618199741672551e-05,7.942093605897791e-05,8.245618210079936e-05,7.739999999999947e-05,1
